"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"57","Today’s discussion with Panchayat Sarpanchs was very insightful. They shared their strategies of fighting COVID-19.… https://t.co/Q9Tst6Q97O",FALSE,57847,NA,2020-04-24 10:42:58,TRUE,NA,"1253635536918507520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",7390,FALSE,FALSE,NA,NA
"58","Interacting with Sarpanchs across the country through Video-Conferencing on Panchayati Raj Divas. https://t.co/irKVx4lKN6",FALSE,53918,NA,2020-04-24 05:47:01,FALSE,NA,"1253561062491688961",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",10451,FALSE,FALSE,NA,NA
"59","Some of the steps taken to help the most vulnerable... https://t.co/0ZdlmmRqaX",FALSE,44902,NA,2020-04-23 13:57:42,FALSE,NA,"1253322155011403777",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",6685,FALSE,FALSE,NA,NA
"60","Exchanged views on the COVID-19 pandemic with PM @leehsienloong, and thanked him for the support and care being ext… https://t.co/D9qf46ChY7",FALSE,62248,NA,2020-04-23 12:46:47,TRUE,NA,"1253304308398874624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",7258,FALSE,FALSE,NA,NA
"61","24 <U+0905><U+092A><U+094D><U+0930><U+0948><U+0932> <U+0915><U+094B> <U+0907><U+0938> <U+0935><U+0940><U+0921><U+093F><U+092F><U+094B> <U+0915><U+0949><U+0928><U+094D><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938><U+093F><U+0902><U+0917> <U+0915><U+0947> <U+0926><U+094C><U+0930><U+093E><U+0928> e-GramSwaraj <U+092A><U+094B><U+0930><U+094D><U+091F><U+0932> <U+0914><U+0930> <U+092E><U+094B><U+092C><U+093E><U+0907><U+0932> <U+0910><U+092A> <U+0932><U+0949><U+0928><U+094D><U+091A> <U+0915><U+093F><U+092F><U+093E> <U+091C><U+093E><U+090F><U+0917><U+093E><U+0964> <U+0907><U+0938><U+0915><U+0947> <U+0938><U+093E><U+0925> <U+0939><U+0940> <U+0938><U+094D><U+0935><U+093E><U+092E><U+093F>… https://t.co/0FNdAT8i8N",FALSE,29469,"narendramodi",2020-04-22 16:43:13,TRUE,"1253001417880563713","1253001422875979777","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4260,FALSE,FALSE,NA,NA
"62","24 <U+0905><U+092A><U+094D><U+0930><U+0948><U+0932>, <U+0936><U+0941><U+0915><U+094D><U+0930><U+0935><U+093E><U+0930> <U+0915><U+094B> <U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+0940><U+092F> <U+092A><U+0902><U+091A><U+093E><U+092F><U+0924><U+0940> <U+0930><U+093E><U+091C> <U+0926><U+093F><U+0935><U+0938> <U+0915><U+0947> <U+0905><U+0935><U+0938><U+0930> <U+092A><U+0930> <U+0935><U+0940><U+0921><U+093F><U+092F><U+094B> <U+0915><U+0949><U+0928><U+094D><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938><U+093F><U+0902><U+0917> <U+0915><U+0947> <U+091C><U+0930><U+093F><U+090F> <U+092E><U+0948><U+0902> <U+0926><U+0947><U+0936><U+092D><U+0930> <U+0915><U+0947> <U+0938><U+0930><U+092A><U+0902><U+091A><U+094B><U+0902> <U+0915><U+0947>… https://t.co/jK5pqKcDaA",FALSE,66533,NA,2020-04-22 16:43:12,TRUE,NA,"1253001417880563713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",8561,FALSE,FALSE,NA,NA
"63","During the video conference on the 24th, the e-GramSwaraj Portal and Mobile App would be launched. The Swamitva Sch… https://t.co/IL7vqKv09t",FALSE,18948,"narendramodi",2020-04-22 16:22:17,TRUE,"1252996151432732672","1252996153911595008","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2964,FALSE,FALSE,NA,NA
"64","On Friday 24th April, which is marked as National Panchayati Raj Day, will be interacting with Sarpanchs from acros… https://t.co/xCKanrxAIK",FALSE,41063,NA,2020-04-22 16:22:16,TRUE,NA,"1252996151432732672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5793,FALSE,FALSE,NA,NA
"65","Well said @ajaydevgn.

Aarogya Setu protects us, our family and the nation. 

Download the App and strengthen the f… https://t.co/2AgKsfNi4w",FALSE,63045,NA,2020-04-22 14:40:16,TRUE,NA,"1252970481256300544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",9061,FALSE,FALSE,NA,NA
"66","<U+0AAE><U+0ABE><U+0AB0><U+0AC0> <U+0A86><U+0A82><U+0A96><U+0ACB><U+0AAE><U+0ABE><U+0A82> <U+0AAA><U+0AC3><U+0AA5><U+0ACD><U+0AB5><U+0AC0><U+0AA8><U+0AC0> <U+0A9C><U+0AC7>  <U+0AB0><U+0AAE><U+0ACD><U+0AAF><U+0AA4><U+0ABE> <U+0A85><U+0AA8><U+0AC7> <U+0AAD><U+0AB5><U+0ACD><U+0AAF><U+0AA4><U+0ABE> <U+0A9B><U+0AC7> <U+0A8F> <U+0AB5><U+0AB0><U+0ACD><U+0AB7><U+0ACB> <U+0AAA><U+0AB9><U+0AC7><U+0AB2><U+0ABE> 
<U+0AAE><U+0AC7><U+0A82> <U+0AB6><U+0AAC><U+0ACD><U+0AA6><U+0ACB><U+0AAE><U+0ABE><U+0A82> <U+0AA2><U+0ABE><U+0AB3><U+0AC0> <U+0AB9><U+0AA4><U+0AC0>...

<U+0A86><U+0A9C> <U+0AAA><U+0AC3><U+0AA5><U+0ACD><U+0AB5><U+0AC0> <U+0AA6><U+0ABF><U+0AA8><U+0AC7> <U+0AA4><U+0AAE><U+0AC7> <U+0AAB><U+0AB0><U+0AC0>  
<U+0AAE><U+0ABE>… https://t.co/oe0BzjxjOw",FALSE,33522,NA,2020-04-22 13:47:16,TRUE,NA,"1252957142295838721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",4575,FALSE,FALSE,NA,NA
"67","India-Nepal relationship is special. Our bonds are not only strong but also deep-rooted. 

India stands in solidari… https://t.co/0xBjJsuee6",FALSE,26619,NA,2020-04-22 13:16:53,TRUE,NA,"1252949496448774149",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",4090,FALSE,FALSE,NA,NA
"68","Discussed COVID-19 pandemic with Ireland’s PM, Mr. @LeoVaradkar. India and Ireland share similar approaches on many… https://t.co/gTXO7VicNY",FALSE,37072,NA,2020-04-22 13:15:52,TRUE,NA,"1252949243578380288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",4997,FALSE,FALSE,NA,NA
"69","The Epidemic Diseases (Amendment) Ordinance, 2020 manifests our commitment to protect each and every healthcare wor… https://t.co/SVIJXOea6J",FALSE,112861,NA,2020-04-22 12:22:36,TRUE,NA,"1252935838473711618",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",17876,FALSE,FALSE,NA,NA
"70","On International Day of Mother Earth, we all express gratitude to our planet for the abundance of care &amp; compassion… https://t.co/ZtB8FBjzAU",FALSE,120651,NA,2020-04-22 03:26:34,TRUE,NA,"1252800937581703169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",16345,FALSE,FALSE,NA,NA
"71","This is an exceptional effort by our TV stars to strengthen India’s fight against COVID-19. Thank you to all those… https://t.co/jFtdx2JVgh",FALSE,23422,NA,2020-04-21 14:58:59,TRUE,NA,"1252612802428059648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",3303,FALSE,FALSE,NA,NA
"72","<U+0906><U+092A><U+0915><U+0940> <U+092D><U+093E><U+0935><U+0928><U+093E><U+090F><U+0902> <U+0926><U+0947><U+0936> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+0905><U+0928><U+092E><U+094B><U+0932> <U+0939><U+0948><U+0902> @arjunbhatigolf<U+0964> <U+0907><U+0938> <U+092E><U+0941><U+0936><U+094D><U+0915><U+093F><U+0932> <U+0918><U+0921><U+093C><U+0940> <U+092E><U+0947><U+0902> <U+0906><U+092A><U+0915><U+093E> <U+092F><U+0939> <U+0938><U+0947><U+0935><U+093E> <U+092D><U+093E><U+0935> <U+0926><U+0947><U+0936><U+092D><U+0930> <U+0915><U+0947> <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0915><U+094B> <U+092A><U+094D><U+0930><U+0947><U+0930><U+093F><U+0924> <U+0915>… https://t.co/ryDEjnTsRs",FALSE,64236,NA,2020-04-21 14:57:35,TRUE,NA,"1252612450010054661",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",8244,FALSE,FALSE,NA,NA
"73","Wonderful effort by these talented Gujarati artistes. 

https://t.co/8gSd2uIaBW",FALSE,35224,NA,2020-04-21 14:56:48,FALSE,NA,"1252612254639382529",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",4535,FALSE,FALSE,NA,NA
"74","On Civil Services Day, tributes to the great Sardar Patel, who envisioned our administrative framework and emphasis… https://t.co/4sMUPYjJMf",FALSE,28769,"narendramodi",2020-04-21 03:53:11,TRUE,"1252445248036298754","1252445250930348033","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4056,FALSE,FALSE,NA,NA
"75","Today, on Civil Services Day I convey greetings to all Civil Servants and their families. 

I appreciate their effo… https://t.co/UL51CxLByy",FALSE,100251,NA,2020-04-21 03:53:11,TRUE,NA,"1252445248036298754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",12147,FALSE,FALSE,NA,NA
"76","India and Afghanistan share a special friendship, based on ties of history, geography, and culture.  

For long, we… https://t.co/Rn59EhbLZt",FALSE,51944,NA,2020-04-20 13:04:35,TRUE,NA,"1252221624578801665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",7182,FALSE,FALSE,NA,NA
"77","The special bond between India and Maldives strengthens our resolve to fight this common enemy together.  India wil… https://t.co/YwDDG2sMe2",FALSE,18454,"narendramodi",2020-04-20 07:08:05,TRUE,"1252131907292155905","1252131908877578257","18839785","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2609,FALSE,FALSE,NA,NA
"78","Spoke on phone with H.E. President @ibusolih about the COVID-19 pandemic, and the health and economic challenges it poses for the Maldives.",FALSE,52073,NA,2020-04-20 07:08:04,FALSE,NA,"1252131907292155905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5493,FALSE,FALSE,NA,NA
"79","Thank you President Tokayev @TokayevKZ for your warm words. India and Kazakhstan are strategic partners and coopera… https://t.co/OpiaCeBd4B",FALSE,35009,NA,2020-04-19 14:52:01,TRUE,NA,"1251886273343696900",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5120,FALSE,FALSE,NA,NA
"80","<U+092D><U+0935><U+093F><U+0937><U+094D><U+092F> <U+092E><U+0947><U+0902> <U+092D><U+0940> <U+0926><U+0941><U+0915><U+093E><U+0928><U+0947><U+0902> <U+0938><U+094B><U+0936><U+0932> <U+0921><U+093F><U+0938><U+094D><U+091F><U+0947><U+0902><U+0938><U+093F><U+0902><U+0917> <U+0915><U+093E> <U+092A><U+093E><U+0932><U+0928> <U+0915><U+0930><U+0924><U+0947> <U+0939><U+0941><U+090F> <U+091A><U+0932><U+0947><U+0902>, <U+0939><U+092E><U+0947><U+0902> <U+092F><U+0939> <U+0938><U+0941><U+0928><U+093F><U+0936><U+094D><U+091A><U+093F><U+0924> <U+0915><U+0930><U+0928><U+093E> <U+0939><U+0948><U+0964> <U+0938><U+0902><U+0915><U+091F> <U+0915><U+0940> <U+0918><U+0921><U+093C><U+0940> <U+092E><U+0947><U+0902> <U+0907><U+0938> <U+092F><U+094B><U+0917><U+0926><U+093E><U+0928>… https://t.co/4nPWzQgiu8",FALSE,67027,"narendramodi",2020-04-19 14:24:16,TRUE,"1251879288523026434","1251879291572240384","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",9795,FALSE,FALSE,NA,NA
"81","<U+091B><U+094B><U+091F><U+0947>-<U+091B><U+094B><U+091F><U+0947> <U+0926><U+0941><U+0915><U+093E><U+0928><U+0926><U+093E><U+0930><U+094B><U+0902> <U+0928><U+0947> <U+092A><U+0942><U+0930><U+0940> <U+0938><U+093E><U+092E><U+093E><U+091C><U+093F><U+0915> <U+0935><U+094D><U+092F><U+0935><U+0938><U+094D><U+0925><U+093E> <U+0915><U+094B> <U+0938><U+0941><U+091A><U+093E><U+0930><U+0942> <U+092C><U+0928><U+093E><U+090F> <U+0930><U+0916><U+0928><U+0947> <U+092E><U+0947><U+0902> <U+092E><U+0939><U+0924><U+094D><U+0935><U+092A><U+0942><U+0930><U+094D><U+0923> <U+092F><U+094B><U+0917><U+0926><U+093E><U+0928> <U+0926><U+093F><U+092F><U+093E> <U+0939><U+0948><U+0964> <U+0938><U+092E><U+093E><U+091C> <U+0914><U+0930> <U+0926><U+0947><U+0936> <U+0907><U+0928><U+0915><U+0947> <U+0907>… https://t.co/Q0ZYjsZdu2",FALSE,66074,"narendramodi",2020-04-19 14:24:15,TRUE,"1251879281363316736","1251879288523026434","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",9347,FALSE,FALSE,NA,NA
"82","<U+0907><U+0938> <U+0938><U+0902><U+0915><U+091F> <U+0915><U+0940> <U+0918><U+0921><U+093C><U+0940> <U+092E><U+0947><U+0902> <U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+0940> <U+0932><U+0949><U+0915><U+0921><U+093E><U+0909><U+0928> <U+0915><U+093E> <U+092A><U+093E><U+0932><U+0928> <U+0915><U+0930> <U+092A><U+093E> <U+0930><U+0939><U+0947> <U+0939><U+0948><U+0902>, <U+0907><U+0938><U+092E><U+0947><U+0902> <U+0938><U+092E><U+093E><U+091C> <U+0915><U+0947> <U+0905><U+0928><U+0947><U+0915> <U+0935><U+0930><U+094D><U+0917><U+094B><U+0902> <U+0915><U+0940> <U+0938><U+0915><U+093E><U+0930><U+093E><U+0924><U+094D><U+092E><U+0915> <U+092D><U+0942><U+092E><U+093F><U+0915><U+093E> <U+0939><U+0948><U+0964> <U+0939><U+092E> <U+0915>… https://t.co/p3PRg5h1Mg",FALSE,159602,NA,2020-04-19 14:24:14,TRUE,NA,"1251879281363316736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",20905,FALSE,FALSE,NA,NA
"83","As the world battles COVID-19, India’s energetic and innovative youth can show the way in ensuring healthier and pr… https://t.co/CZzhZz9Ke8",FALSE,50585,NA,2020-04-19 11:29:16,TRUE,NA,"1251835251300560896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",7702,FALSE,FALSE,NA,NA
"84","Among the most important tasks today- be a part of #TeamMaskForce. 

Small but essential precautions can keep us al… https://t.co/MILUyICnA8",FALSE,58925,NA,2020-04-18 12:49:23,TRUE,NA,"1251493027035533312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",9469,FALSE,FALSE,NA,NA
"85","There is no need to panic.

Please keep taking the proper precautions. Together, we all will certainly defeat the C… https://t.co/hsBqrqKzQA",FALSE,53052,NA,2020-04-18 12:48:39,TRUE,NA,"1251492839243919362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",7176,FALSE,FALSE,NA,NA
"86","Kudos to all those working round the clock, across the nation, to ensure India’s energy needs are met. https://t.co/52SxN97j6n",FALSE,36160,NA,2020-04-18 06:09:33,FALSE,NA,"1251392405724704768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5008,FALSE,FALSE,NA,NA
"87","Committed to helping our dynamic small and medium businesses. https://t.co/N4sJQJP9Pf",FALSE,35808,NA,2020-04-18 06:08:25,FALSE,NA,"1251392117064245248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5411,FALSE,FALSE,NA,NA
"88","Ensuring all possible assistance to those who need it. https://t.co/XjQT1JfvZm",FALSE,20457,NA,2020-04-18 06:07:42,FALSE,NA,"1251391940039520256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3248,FALSE,FALSE,NA,NA
"89","The world is fighting COVID-19 together. 

Humanity will surely overcome this pandemic. https://t.co/7Kgwp1TU6A",FALSE,71517,NA,2020-04-18 06:07:02,FALSE,NA,"1251391771365556225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",13363,FALSE,FALSE,NA,NA
"90","Proud of the Indian Railways team. 

They’ve been continuously helping our citizens in this crucial hour. https://t.co/LnrYJjpyJz",FALSE,40117,NA,2020-04-18 06:06:01,FALSE,NA,"1251391513847902210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6196,FALSE,FALSE,NA,NA
"91","Discussed on phone with President Abdel Fattah El-Sisi @AlsisiOfficial about the COVID-19 situation in India and Eg… https://t.co/ZJA75vm8v9",FALSE,58958,NA,2020-04-17 14:57:57,TRUE,NA,"1251162991996792838",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",6372,FALSE,FALSE,NA,NA
"92","South Africa is ably coordinating the African Union effort against the pandemic. As a long-standing friend of Afric… https://t.co/3DFHifvqae",FALSE,20260,"narendramodi",2020-04-17 14:48:05,TRUE,"1251160509333692416","1251160511154028545","18839785","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2563,FALSE,FALSE,NA,NA
"93","Had a good discussion with President @CyrilRamaphosa about the COVID-19 challenge, and assured India’s support to S… https://t.co/6FcREWgUzY",FALSE,48469,NA,2020-04-17 14:48:05,TRUE,NA,"1251160509333692416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5531,FALSE,FALSE,NA,NA
"94","Today’s announcements by @RBI will greatly enhance liquidity and improve credit supply. These steps would help our… https://t.co/cIVDFPJ1F1",FALSE,107885,NA,2020-04-17 07:45:26,TRUE,NA,"1251054144284065794",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",12768,FALSE,FALSE,NA,NA
"95","Grateful to President Danny Faure for his kind words.  Seychelles is a valued member of our Indian Ocean family, an… https://t.co/2xJUeWYPhp",FALSE,23871,NA,2020-04-16 17:07:43,TRUE,NA,"1250833261346975744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3588,FALSE,FALSE,NA,NA
"96","Exchanged thoughts with @PMBhutan Dr. Lotay Tshering on the evolving COVID-19 situation in our region.  His Majesty… https://t.co/IjmPkiFGSS",FALSE,43737,NA,2020-04-16 14:11:10,TRUE,NA,"1250788832321998848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5388,FALSE,FALSE,NA,NA
"97","Spoke with His Majesty @KingAbdullahII about the challenges posed by COVID-19.  We agreed that India and Jordan wou… https://t.co/tDe21JapYf",FALSE,44598,NA,2020-04-16 14:10:43,TRUE,NA,"1250788717570043906",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5108,FALSE,FALSE,NA,NA
"98","Proud of youngsters like Saibaa and Saisha Gupta. They are raising awareness on defeating Coronavirus. 

Have a loo… https://t.co/JZ4g86uLiT",FALSE,44083,NA,2020-04-16 07:27:09,TRUE,NA,"1250687156017745920",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",7598,FALSE,FALSE,NA,NA
"99","This is a good step.

Organisations could play a vital role in popularising Aarogya Setu and ensuring more people d… https://t.co/KUrAdxcB1f",FALSE,20348,NA,2020-04-16 07:26:25,TRUE,NA,"1250686971246075904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",3059,FALSE,FALSE,NA,NA
"100","Proud of citizens like him! They are adding so much might in the battle against COVID-19. https://t.co/nPCAsn9mUQ",FALSE,34243,NA,2020-04-16 07:26:03,FALSE,NA,"1250686881576046592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",4727,FALSE,FALSE,NA,NA
"101","Trust our Kabaddi players to know a thing or two about giving a good fight.

And here, they are telling you what wi… https://t.co/gEdcybarOZ",FALSE,14672,NA,2020-04-16 07:25:41,TRUE,NA,"1250686789813104641",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2176,FALSE,FALSE,NA,NA
"102","<U+092C><U+091A><U+094D><U+091A><U+094B><U+0902> <U+0928><U+0947> <U+0916><U+0947><U+0932>-<U+0916><U+0947><U+0932> <U+092E><U+0947><U+0902> <U+091C><U+094B> <U+092C><U+0924><U+093E> <U+0926><U+093F><U+092F><U+093E>, <U+0909><U+0938><U+092E><U+0947><U+0902> <U+0915><U+094B><U+0930><U+094B><U+0928><U+093E> <U+092E><U+0939><U+093E><U+092E><U+093E><U+0930><U+0940> <U+0938><U+0947> <U+092C><U+091A><U+0928><U+0947> <U+0915><U+0940> <U+090F><U+0915> <U+092C><U+0921><U+093C><U+0940> <U+0938><U+0940><U+0916> <U+0939><U+0948><U+0964> https://t.co/n13Z92zi2W",FALSE,215981,NA,2020-04-16 07:24:42,FALSE,NA,"1250686540298088449",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",38479,FALSE,FALSE,NA,NA
